g1_z,IZ,ZI,ZZ,round,operator,mean,std,mean_signed,std_signed
1e-05,1e-05,1e-05,1e-05,1,Logical X,0.993911111111,0.00199411650577,0.9936,0.00166643676575
1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0140888888889,0.0101599971843,-0.00302222222222,0.0191535303976
1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0119777777778,0.00948559437455,-0.000333333333333,0.0206831599
1e-05,1e-05,1e-05,1e-05,1,X0 X1,0.994444444444,0.00189642400592,0.994444444444,0.00189642400592
1e-05,1e-05,1e-05,1e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.983155555556,0.00379930759303,0.983155555556,0.00379930759303
1e-05,1e-05,1e-05,1e-05,1,X10 Z13 Y14 Y17 Z18 X22,0.9832,0.00291593586904,0.9832,0.00291593586904
1e-05,1e-05,1e-05,1e-05,1,X100 Z107 Y108 Y114 Z115 X121,0.983977777778,0.00310472798931,0.983977777778,0.00310472798931
1e-05,1e-05,1e-05,1e-05,1,X101 Z108 Y109 Y115 Z116 X122,0.982511111111,0.00354795643877,0.982511111111,0.00354795643877
1e-05,1e-05,1e-05,1e-05,1,X102 Z109 Y110 Y116 Z117 X123,0.983533333333,0.00303315017762,0.983533333333,0.00303315017762
1e-05,1e-05,1e-05,1e-05,1,X103 Z110 Y111 Y117 Z118 X124,0.984066666667,0.00295223793287,0.984066666667,0.00295223793287
1e-05,1e-05,1e-05,1e-05,1,X104 Z111 Y112 Y118 Z119 X125,0.981888888889,0.0030928583332,0.981888888889,0.0030928583332
1e-05,1e-05,1e-05,1e-05,1,X105 Z112 Y119,0.988977777778,0.00323170753453,0.988977777778,0.00323170753453
1e-05,1e-05,1e-05,1e-05,1,X106 X113,0.994555555556,0.00184522441155,0.994555555556,0.00184522441155
1e-05,1e-05,1e-05,1e-05,1,X107 X114,0.993955555556,0.00170582354653,0.993955555556,0.00170582354653
1e-05,1e-05,1e-05,1e-05,1,X108 X115,0.994488888889,0.00207102494353,0.994488888889,0.00207102494353
1e-05,1e-05,1e-05,1e-05,1,X109 X116,0.9946,0.00192064803879,0.9946,0.00192064803879
