g1_z,IZ,ZI,ZZ,round,operator,mean,std,mean_signed,std_signed
1e-05,1e-05,1e-05,1e-05,1,Logical X,0.994577777778,0.00177451808435,0.994666666667,0.00199616490539
1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0178666666667,0.0119159251437,0.000244444444444,0.0193626280897
1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0170444444444,0.0115213389672,-8.88888888889e-05,0.0171687440621
1e-05,1e-05,1e-05,1e-05,1,X0 X1,0.995,0.00164001682077,0.995,0.00164001682077
1e-05,1e-05,1e-05,1e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.983911111111,0.00237956390823,0.983911111111,0.00237956390823
1e-05,1e-05,1e-05,1e-05,1,X10 Z12 Y13 Y14 Z15 X16,0.982622222222,0.00305220645437,0.982622222222,0.00305220645437
1e-05,1e-05,1e-05,1e-05,1,X12 X14,0.994222222222,0.00192051504373,0.994222222222,0.00192051504373
1e-05,1e-05,1e-05,1e-05,1,X13 X15,0.9942,0.00189494184547,0.9942,0.00189494184547
1e-05,1e-05,1e-05,1e-05,1,X15 Z16 Y17,0.988911111111,0.00211894091476,0.988911111111,0.00211894091476
1e-05,1e-05,1e-05,1e-05,1,X16 X17,0.993933333333,0.00173624865356,0.993933333333,0.00173624865356
1e-05,1e-05,1e-05,1e-05,1,X2 X4,0.994755555556,0.00131869357542,0.994755555556,0.00131869357542
1e-05,1e-05,1e-05,1e-05,1,X3 X5,0.994244444444,0.00163752297128,0.994244444444,0.00163752297128
1e-05,1e-05,1e-05,1e-05,1,X4 Z6 Y7 Y9 Z10 X12,0.983666666667,0.00343856871231,0.983666666667,0.00343856871231
1e-05,1e-05,1e-05,1e-05,1,X5 Z7 Y8 Y10 Z11 X13,0.983911111111,0.00332520080727,0.983911111111,0.00332520080727
1e-05,1e-05,1e-05,1e-05,1,X6 X9,0.994088888889,0.00163048856964,0.994088888889,0.00163048856964
1e-05,1e-05,1e-05,1e-05,1,X7 X10,0.994377777778,0.00186669403373,0.994377777778,0.00186669403373
1e-05,1e-05,1e-05,1e-05,1,X8 X11,0.994333333333,0.00189170400996,0.994333333333,0.00189170400996
1e-05,1e-05,1e-05,1e-05,1,X9 Y12 Z14,0.989222222222,0.00224945005341,0.989222222222,0.00224945005341
1e-05,1e-05,1e-05,1e-05,1,Y0 Z1 X2,0.989555555556,0.00267431852362,0.989555555556,0.00267431852362
1e-05,1e-05,1e-05,1e-05,1,Z3 Y5 X8,0.988755555556,0.00255953380174,0.988755555556,0.00255953380174
1e-05,1e-05,1e-05,1e-05,5,Logical X,0.994511111111,0.00195491978519,0.994733333333,0.00182238107896
1e-05,1e-05,1e-05,1e-05,5,Logical Y,0.0139333333333,0.00950958379258,-0.000155555555556,0.0194724942728
1e-05,1e-05,1e-05,1e-05,5,Logical Z,0.0132222222222,0.0103147156469,-0.00226666666667,0.0202683907313
1e-05,1e-05,1e-05,1e-05,5,X0 X1,0.995,0.00157324371457,0.995,0.00157324371457
1e-05,1e-05,1e-05,1e-05,5,X1 Z2 Y3 Y4 Z5 X7,0.983644444444,0.0030662335193,0.983644444444,0.0030662335193
1e-05,1e-05,1e-05,1e-05,5,X10 Z12 Y13 Y14 Z15 X16,0.984333333333,0.00252951920984,0.984333333333,0.00252951920984
1e-05,1e-05,1e-05,1e-05,5,X12 X14,0.994377777778,0.00204683351997,0.994377777778,0.00204683351997
1e-05,1e-05,1e-05,1e-05,5,X13 X15,0.994088888889,0.00209895674384,0.994088888889,0.00209895674384
1e-05,1e-05,1e-05,1e-05,5,X15 Z16 Y17,0.990422222222,0.00237149957139,0.990422222222,0.00237149957139
1e-05,1e-05,1e-05,1e-05,5,X16 X17,0.994355555556,0.00197092531964,0.994355555556,0.00197092531964
1e-05,1e-05,1e-05,1e-05,5,X2 X4,0.994533333333,0.00200688470194,0.994533333333,0.00200688470194
1e-05,1e-05,1e-05,1e-05,5,X3 X5,0.993977777778,0.00203029419255,0.993977777778,0.00203029419255
1e-05,1e-05,1e-05,1e-05,5,X4 Z6 Y7 Y9 Z10 X12,0.984333333333,0.00282164594231,0.984333333333,0.00282164594231
1e-05,1e-05,1e-05,1e-05,5,X5 Z7 Y8 Y10 Z11 X13,0.983733333333,0.00211978456218,0.983733333333,0.00211978456218
1e-05,1e-05,1e-05,1e-05,5,X6 X9,0.994022222222,0.00183188727366,0.994022222222,0.00183188727366
1e-05,1e-05,1e-05,1e-05,5,X7 X10,0.993955555556,0.00157502863401,0.993955555556,0.00157502863401
1e-05,1e-05,1e-05,1e-05,5,X8 X11,0.994377777778,0.00218446857094,0.994377777778,0.00218446857094
1e-05,1e-05,1e-05,1e-05,5,X9 Y12 Z14,0.989933333333,0.00260474074132,0.989933333333,0.00260474074132
1e-05,1e-05,1e-05,1e-05,5,Y0 Z1 X2,0.989,0.00203230612833,0.989,0.00203230612833
1e-05,1e-05,1e-05,1e-05,5,Z3 Y5 X8,0.9896,0.00276596722913,0.9896,0.00276596722913
1e-05,1e-05,1e-05,1e-05,10,Logical X,0.9946,0.00168245396401,0.9944,0.00182448229155
1e-05,1e-05,1e-05,1e-05,10,Logical Y,0.0165777777778,0.0127272999287,0.00126666666667,0.0197822243054
1e-05,1e-05,1e-05,1e-05,10,Logical Z,0.0156,0.012817134126,-0.00606666666667,0.0158695351411
1e-05,1e-05,1e-05,1e-05,10,X0 X1,0.9946,0.00177983597333,0.9946,0.00177983597333
1e-05,1e-05,1e-05,1e-05,10,X1 Z2 Y3 Y4 Z5 X7,0.981866666667,0.00399002587879,0.981866666667,0.00399002587879
1e-05,1e-05,1e-05,1e-05,10,X10 Z12 Y13 Y14 Z15 X16,0.982711111111,0.00254873318895,0.982711111111,0.00254873318895
1e-05,1e-05,1e-05,1e-05,10,X12 X14,0.994711111111,0.00224842786,0.994711111111,0.00224842786
1e-05,1e-05,1e-05,1e-05,10,X13 X15,0.994755555556,0.00189965379652,0.994755555556,0.00189965379652
1e-05,1e-05,1e-05,1e-05,10,X15 Z16 Y17,0.988866666667,0.00216662245755,0.988866666667,0.00216662245755
1e-05,1e-05,1e-05,1e-05,10,X16 X17,0.994577777778,0.00209164243395,0.994577777778,0.00209164243395
1e-05,1e-05,1e-05,1e-05,10,X2 X4,0.993711111111,0.00208393477908,0.993711111111,0.00208393477908
1e-05,1e-05,1e-05,1e-05,10,X3 X5,0.994844444444,0.00193324084863,0.994844444444,0.00193324084863
1e-05,1e-05,1e-05,1e-05,10,X4 Z6 Y7 Y9 Z10 X12,0.983044444444,0.0030358437677,0.983044444444,0.0030358437677
1e-05,1e-05,1e-05,1e-05,10,X5 Z7 Y8 Y10 Z11 X13,0.984466666667,0.00389183249296,0.984466666667,0.00389183249296
1e-05,1e-05,1e-05,1e-05,10,X6 X9,0.994511111111,0.00185020105221,0.994511111111,0.00185020105221
1e-05,1e-05,1e-05,1e-05,10,X7 X10,0.994155555556,0.00219845528028,0.994155555556,0.00219845528028
1e-05,1e-05,1e-05,1e-05,10,X8 X11,0.994933333333,0.00200841143073,0.994933333333,0.00200841143073
1e-05,1e-05,1e-05,1e-05,10,X9 Y12 Z14,0.989844444444,0.00253516771658,0.989844444444,0.00253516771658
1e-05,1e-05,1e-05,1e-05,10,Y0 Z1 X2,0.988644444444,0.00270367046289,0.988644444444,0.00270367046289
1e-05,1e-05,1e-05,1e-05,10,Z3 Y5 X8,0.988666666667,0.00241958800837,0.988666666667,0.00241958800837
