g1_z,IZ,ZI,ZZ,round,operator,mean,std,mean_signed,std_signed
1e-05,1e-05,1e-05,1e-05,1,Logical X,0.9948,0.00233841810498,0.994133333333,0.00205219254771
1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0114666666667,0.00779900769796,0.00397777777778,0.0199604845904
1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0178444444444,0.0118569808506,-8.88888888889e-05,0.0145014025833
1e-05,1e-05,1e-05,1e-05,1,X0 X1 X5,0.9946,0.00169153855469,0.9946,0.00169153855469
1e-05,1e-05,1e-05,1e-05,1,X1 X2 X6,0.993577777778,0.00190569490013,0.993577777778,0.00190569490013
1e-05,1e-05,1e-05,1e-05,1,X14 X18 X19 X23,0.9936,0.00224615465362,0.9936,0.00224615465362
1e-05,1e-05,1e-05,1e-05,1,X15 X19 X20 X24,0.994333333333,0.00159260744298,0.994333333333,0.00159260744298
1e-05,1e-05,1e-05,1e-05,1,X16 X20 X21 X25,0.994777777778,0.00180321835173,0.994777777778,0.00180321835173
1e-05,1e-05,1e-05,1e-05,1,X17 X21 X22 X26,0.993422222222,0.00187529478313,0.993422222222,0.00187529478313
1e-05,1e-05,1e-05,1e-05,1,X2 X3 X7,0.993266666667,0.00223760956195,0.993266666667,0.00223760956195
1e-05,1e-05,1e-05,1e-05,1,X23 X27 X28 X32,0.994466666667,0.00158682313534,0.994466666667,0.00158682313534
1e-05,1e-05,1e-05,1e-05,1,X24 X28 X29 X33,0.994511111111,0.00212760245569,0.994511111111,0.00212760245569
1e-05,1e-05,1e-05,1e-05,1,X25 X29 X30 X34,0.994755555556,0.00185887811371,0.994755555556,0.00185887811371
1e-05,1e-05,1e-05,1e-05,1,X26 X30 X31 X35,0.993555555556,0.0017536679313,0.993555555556,0.0017536679313
1e-05,1e-05,1e-05,1e-05,1,X3 X4 X8,0.994155555556,0.00227384484307,0.994155555556,0.00227384484307
1e-05,1e-05,1e-05,1e-05,1,X32 X36 X37,0.993577777778,0.00226574243046,0.993577777778,0.00226574243046
1e-05,1e-05,1e-05,1e-05,1,X33 X37 X38,0.994866666667,0.00188683683892,0.994866666667,0.00188683683892
1e-05,1e-05,1e-05,1e-05,1,X34 X38 X39,0.993955555556,0.00215088564728,0.993955555556,0.00215088564728
1e-05,1e-05,1e-05,1e-05,1,X35 X39 X40,0.993444444444,0.00198139494446,0.993444444444,0.00198139494446
1e-05,1e-05,1e-05,1e-05,1,X5 X9 X10 X14,0.994377777778,0.00164871558817,0.994377777778,0.00164871558817
1e-05,1e-05,1e-05,1e-05,1,X6 X10 X11 X15,0.994511111111,0.00142966205404,0.994511111111,0.00142966205404
1e-05,1e-05,1e-05,1e-05,1,X7 X11 X12 X16,0.994133333333,0.001788854382,0.994133333333,0.001788854382
1e-05,1e-05,1e-05,1e-05,1,X8 X12 X13 X17,0.9942,0.00208736391715,0.9942,0.00208736391715
1e-05,1e-05,1e-05,1e-05,1,Z0 Z5 Z9,0.9868,0.00302935826443,0.9868,0.00302935826443
1e-05,1e-05,1e-05,1e-05,1,Z1 Z5 Z6 Z10,0.983466666667,0.00316784612034,0.983466666667,0.00316784612034
1e-05,1e-05,1e-05,1e-05,1,Z10 Z14 Z15 Z19,0.983044444444,0.0038781570586,0.983044444444,0.0038781570586
1e-05,1e-05,1e-05,1e-05,1,Z11 Z15 Z16 Z20,0.984844444444,0.00376282820728,0.984844444444,0.00376282820728
1e-05,1e-05,1e-05,1e-05,1,Z12 Z16 Z17 Z21,0.982844444444,0.00280630561651,0.982844444444,0.00280630561651
1e-05,1e-05,1e-05,1e-05,1,Z13 Z17 Z22,0.986755555556,0.00353085288486,0.986755555556,0.00353085288486
1e-05,1e-05,1e-05,1e-05,1,Z18 Z23 Z27,0.986866666667,0.00300778045991,0.986866666667,0.00300778045991
1e-05,1e-05,1e-05,1e-05,1,Z19 Z23 Z24 Z28,0.984044444444,0.00331227061906,0.984044444444,0.00331227061906
1e-05,1e-05,1e-05,1e-05,1,Z2 Z6 Z7 Z11,0.983777777778,0.00373174569417,0.983777777778,0.00373174569417
1e-05,1e-05,1e-05,1e-05,1,Z20 Z24 Z25 Z29,0.983888888889,0.00403844867349,0.983888888889,0.00403844867349
1e-05,1e-05,1e-05,1e-05,1,Z21 Z25 Z26 Z30,0.984355555556,0.00348717775351,0.984355555556,0.00348717775351
1e-05,1e-05,1e-05,1e-05,1,Z22 Z26 Z31,0.986622222222,0.0027287785618,0.986622222222,0.0027287785618
1e-05,1e-05,1e-05,1e-05,1,Z27 Z32 Z36,0.986333333333,0.00255963359447,0.986333333333,0.00255963359447
1e-05,1e-05,1e-05,1e-05,1,Z28 Z32 Z33 Z37,0.984555555556,0.00287189223447,0.984555555556,0.00287189223447
1e-05,1e-05,1e-05,1e-05,1,Z29 Z33 Z34 Z38,0.983755555556,0.00339250168583,0.983755555556,0.00339250168583
1e-05,1e-05,1e-05,1e-05,1,Z3 Z7 Z8 Z12,0.983622222222,0.00295915144373,0.983622222222,0.00295915144373
1e-05,1e-05,1e-05,1e-05,1,Z30 Z34 Z35 Z39,0.984377777778,0.00291742464152,0.984377777778,0.00291742464152
1e-05,1e-05,1e-05,1e-05,1,Z31 Z35 Z40,0.987444444444,0.00283429102589,0.987444444444,0.00283429102589
1e-05,1e-05,1e-05,1e-05,1,Z4 Z8 Z13,0.987066666667,0.00275486334156,0.987066666667,0.00275486334156
1e-05,1e-05,1e-05,1e-05,1,Z9 Z14 Z18,0.986066666667,0.00245948005595,0.986066666667,0.00245948005595
1e-05,1e-05,1e-05,1e-05,5,Logical X,0.994911111111,0.00195335124807,0.994444444444,0.0021250798197
1e-05,1e-05,1e-05,1e-05,5,Logical Y,0.0130666666667,0.0128672562547,-0.00355555555556,0.016562278457
1e-05,1e-05,1e-05,1e-05,5,Logical Z,0.0153333333333,0.0150849446653,0.00268888888889,0.020164445272
1e-05,1e-05,1e-05,1e-05,5,X0 X1 X5,0.994444444444,0.00192847851277,0.994444444444,0.00192847851277
1e-05,1e-05,1e-05,1e-05,5,X1 X2 X6,0.994222222222,0.00181381107072,0.994222222222,0.00181381107072
1e-05,1e-05,1e-05,1e-05,5,X14 X18 X19 X23,0.994533333333,0.00172784276282,0.994533333333,0.00172784276282
1e-05,1e-05,1e-05,1e-05,5,X15 X19 X20 X24,0.994377777778,0.00241123381929,0.994377777778,0.00241123381929
1e-05,1e-05,1e-05,1e-05,5,X16 X20 X21 X25,0.994777777778,0.00171612441683,0.994777777778,0.00171612441683
1e-05,1e-05,1e-05,1e-05,5,X17 X21 X22 X26,0.994066666667,0.00224444823792,0.994066666667,0.00224444823792
1e-05,1e-05,1e-05,1e-05,5,X2 X3 X7,0.993911111111,0.00163048856964,0.993911111111,0.00163048856964
1e-05,1e-05,1e-05,1e-05,5,X23 X27 X28 X32,0.993844444444,0.00214196052518,0.993844444444,0.00214196052518
1e-05,1e-05,1e-05,1e-05,5,X24 X28 X29 X33,0.994088888889,0.00204720786085,0.994088888889,0.00204720786085
1e-05,1e-05,1e-05,1e-05,5,X25 X29 X30 X34,0.994644444444,0.00183188727366,0.994644444444,0.00183188727366
1e-05,1e-05,1e-05,1e-05,5,X26 X30 X31 X35,0.994088888889,0.00242422849177,0.994088888889,0.00242422849177
1e-05,1e-05,1e-05,1e-05,5,X3 X4 X8,0.994133333333,0.0019210469687,0.994133333333,0.0019210469687
1e-05,1e-05,1e-05,1e-05,5,X32 X36 X37,0.994622222222,0.00170582354653,0.994622222222,0.00170582354653
1e-05,1e-05,1e-05,1e-05,5,X33 X37 X38,0.994511111111,0.0020985916338,0.994511111111,0.0020985916338
1e-05,1e-05,1e-05,1e-05,5,X34 X38 X39,0.994488888889,0.00216508931679,0.994488888889,0.00216508931679
1e-05,1e-05,1e-05,1e-05,5,X35 X39 X40,0.992977777778,0.00203970799002,0.992977777778,0.00203970799002
1e-05,1e-05,1e-05,1e-05,5,X5 X9 X10 X14,0.994844444444,0.00154556176679,0.994844444444,0.00154556176679
1e-05,1e-05,1e-05,1e-05,5,X6 X10 X11 X15,0.994622222222,0.00194115211145,0.994622222222,0.00194115211145
1e-05,1e-05,1e-05,1e-05,5,X7 X11 X12 X16,0.994311111111,0.00186710449162,0.994311111111,0.00186710449162
1e-05,1e-05,1e-05,1e-05,5,X8 X12 X13 X17,0.993644444444,0.00222650927473,0.993644444444,0.00222650927473
1e-05,1e-05,1e-05,1e-05,5,Z0 Z5 Z9,0.985777777778,0.00369459928233,0.985777777778,0.00369459928233
1e-05,1e-05,1e-05,1e-05,5,Z1 Z5 Z6 Z10,0.983111111111,0.00291032424802,0.983111111111,0.00291032424802
1e-05,1e-05,1e-05,1e-05,5,Z10 Z14 Z15 Z19,0.9836,0.00309541745091,0.9836,0.00309541745091
1e-05,1e-05,1e-05,1e-05,5,Z11 Z15 Z16 Z20,0.983333333333,0.00312203882692,0.983333333333,0.00312203882692
1e-05,1e-05,1e-05,1e-05,5,Z12 Z16 Z17 Z21,0.984088888889,0.00348717775351,0.984088888889,0.00348717775351
1e-05,1e-05,1e-05,1e-05,5,Z13 Z17 Z22,0.987066666667,0.00312498275857,0.987066666667,0.00312498275857
1e-05,1e-05,1e-05,1e-05,5,Z18 Z23 Z27,0.986377777778,0.00290689935446,0.986377777778,0.00290689935446
1e-05,1e-05,1e-05,1e-05,5,Z19 Z23 Z24 Z28,0.9836,0.00244228396339,0.9836,0.00244228396339
1e-05,1e-05,1e-05,1e-05,5,Z2 Z6 Z7 Z11,0.983777777778,0.00336460427707,0.983777777778,0.00336460427707
1e-05,1e-05,1e-05,1e-05,5,Z20 Z24 Z25 Z29,0.984666666667,0.0025611300188,0.984666666667,0.0025611300188
1e-05,1e-05,1e-05,1e-05,5,Z21 Z25 Z26 Z30,0.983911111111,0.00314031178545,0.983911111111,0.00314031178545
1e-05,1e-05,1e-05,1e-05,5,Z22 Z26 Z31,0.987133333333,0.00276347274443,0.987133333333,0.00276347274443
1e-05,1e-05,1e-05,1e-05,5,Z27 Z32 Z36,0.986066666667,0.00300879935576,0.986066666667,0.00300879935576
1e-05,1e-05,1e-05,1e-05,5,Z28 Z32 Z33 Z37,0.983377777778,0.00375875308799,0.983377777778,0.00375875308799
1e-05,1e-05,1e-05,1e-05,5,Z29 Z33 Z34 Z38,0.9842,0.00281294217469,0.9842,0.00281294217469
1e-05,1e-05,1e-05,1e-05,5,Z3 Z7 Z8 Z12,0.982066666667,0.00390441345716,0.982066666667,0.00390441345716
1e-05,1e-05,1e-05,1e-05,5,Z30 Z34 Z35 Z39,0.984266666667,0.00335669971105,0.984266666667,0.00335669971105
1e-05,1e-05,1e-05,1e-05,5,Z31 Z35 Z40,0.985955555556,0.00414278982512,0.985955555556,0.00414278982512
1e-05,1e-05,1e-05,1e-05,5,Z4 Z8 Z13,0.986755555556,0.00320312746278,0.986755555556,0.00320312746278
1e-05,1e-05,1e-05,1e-05,5,Z9 Z14 Z18,0.987688888889,0.00311581472569,0.987688888889,0.00311581472569
1e-05,1e-05,1e-05,1e-05,10,Logical X,0.994288888889,0.00181676596446,0.994511111111,0.00173035405615
1e-05,1e-05,1e-05,1e-05,10,Logical Y,0.0149777777778,0.00971743834137,0.00231111111111,0.0202154929648
1e-05,1e-05,1e-05,1e-05,10,Logical Z,0.0142444444444,0.00966168453988,-0.00193333333333,0.0169075466612
1e-05,1e-05,1e-05,1e-05,10,X0 X1 X5,0.994133333333,0.00218949074714,0.994133333333,0.00218949074714
1e-05,1e-05,1e-05,1e-05,10,X1 X2 X6,0.994466666667,0.00195857482003,0.994466666667,0.00195857482003
1e-05,1e-05,1e-05,1e-05,10,X14 X18 X19 X23,0.994622222222,0.00176759536062,0.994622222222,0.00176759536062
1e-05,1e-05,1e-05,1e-05,10,X15 X19 X20 X24,0.994577777778,0.00206954440603,0.994577777778,0.00206954440603
1e-05,1e-05,1e-05,1e-05,10,X16 X20 X21 X25,0.9942,0.00178671127067,0.9942,0.00178671127067
1e-05,1e-05,1e-05,1e-05,10,X17 X21 X22 X26,0.993822222222,0.00250016602258,0.993822222222,0.00250016602258
1e-05,1e-05,1e-05,1e-05,10,X2 X3 X7,0.993844444444,0.001703575985,0.993844444444,0.001703575985
1e-05,1e-05,1e-05,1e-05,10,X23 X27 X28 X32,0.9944,0.00172961581897,0.9944,0.00172961581897
1e-05,1e-05,1e-05,1e-05,10,X24 X28 X29 X33,0.994066666667,0.00137129857074,0.994066666667,0.00137129857074
1e-05,1e-05,1e-05,1e-05,10,X25 X29 X30 X34,0.994444444444,0.00160777167451,0.994444444444,0.00160777167451
1e-05,1e-05,1e-05,1e-05,10,X26 X30 X31 X35,0.993666666667,0.00205480466766,0.993666666667,0.00205480466766
1e-05,1e-05,1e-05,1e-05,10,X3 X4 X8,0.994977777778,0.00157308134874,0.994977777778,0.00157308134874
1e-05,1e-05,1e-05,1e-05,10,X32 X36 X37,0.994711111111,0.00150537563783,0.994711111111,0.00150537563783
1e-05,1e-05,1e-05,1e-05,10,X33 X37 X38,0.993911111111,0.00231426251393,0.993911111111,0.00231426251393
1e-05,1e-05,1e-05,1e-05,10,X34 X38 X39,0.994244444444,0.00233896419642,0.994244444444,0.00233896419642
1e-05,1e-05,1e-05,1e-05,10,X35 X39 X40,0.994266666667,0.00239155602692,0.994266666667,0.00239155602692
1e-05,1e-05,1e-05,1e-05,10,X5 X9 X10 X14,0.994,0.00177681966519,0.994,0.00177681966519
1e-05,1e-05,1e-05,1e-05,10,X6 X10 X11 X15,0.994622222222,0.00203368817958,0.994622222222,0.00203368817958
1e-05,1e-05,1e-05,1e-05,10,X7 X11 X12 X16,0.994577777778,0.00198641619445,0.994577777778,0.00198641619445
1e-05,1e-05,1e-05,1e-05,10,X8 X12 X13 X17,0.993577777778,0.00155100593568,0.993577777778,0.00155100593568
1e-05,1e-05,1e-05,1e-05,10,Z0 Z5 Z9,0.986511111111,0.00312048396548,0.986511111111,0.00312048396548
1e-05,1e-05,1e-05,1e-05,10,Z1 Z5 Z6 Z10,0.983377777778,0.00363015608557,0.983377777778,0.00363015608557
1e-05,1e-05,1e-05,1e-05,10,Z10 Z14 Z15 Z19,0.983688888889,0.00366711944261,0.983688888889,0.00366711944261
1e-05,1e-05,1e-05,1e-05,10,Z11 Z15 Z16 Z20,0.983666666667,0.00305128576629,0.983666666667,0.00305128576629
1e-05,1e-05,1e-05,1e-05,10,Z12 Z16 Z17 Z21,0.983622222222,0.00301049674919,0.983622222222,0.00301049674919
1e-05,1e-05,1e-05,1e-05,10,Z13 Z17 Z22,0.987377777778,0.00290821709853,0.987377777778,0.00290821709853
1e-05,1e-05,1e-05,1e-05,10,Z18 Z23 Z27,0.986622222222,0.00279536196785,0.986622222222,0.00279536196785
1e-05,1e-05,1e-05,1e-05,10,Z19 Z23 Z24 Z28,0.984644444444,0.00277085727959,0.984644444444,0.00277085727959
1e-05,1e-05,1e-05,1e-05,10,Z2 Z6 Z7 Z11,0.983955555556,0.00281720675409,0.983955555556,0.00281720675409
1e-05,1e-05,1e-05,1e-05,10,Z20 Z24 Z25 Z29,0.983311111111,0.00244155175413,0.983311111111,0.00244155175413
1e-05,1e-05,1e-05,1e-05,10,Z21 Z25 Z26 Z30,0.9846,0.00335555809292,0.9846,0.00335555809292
1e-05,1e-05,1e-05,1e-05,10,Z22 Z26 Z31,0.986511111111,0.00344717479228,0.986511111111,0.00344717479228
1e-05,1e-05,1e-05,1e-05,10,Z27 Z32 Z36,0.986577777778,0.00390199215583,0.986577777778,0.00390199215583
1e-05,1e-05,1e-05,1e-05,10,Z28 Z32 Z33 Z37,0.983622222222,0.00335251187733,0.983622222222,0.00335251187733
1e-05,1e-05,1e-05,1e-05,10,Z29 Z33 Z34 Z38,0.983711111111,0.00277748657477,0.983711111111,0.00277748657477
1e-05,1e-05,1e-05,1e-05,10,Z3 Z7 Z8 Z12,0.983577777778,0.00306997988603,0.983577777778,0.00306997988603
1e-05,1e-05,1e-05,1e-05,10,Z30 Z34 Z35 Z39,0.984044444444,0.00292398370638,0.984044444444,0.00292398370638
1e-05,1e-05,1e-05,1e-05,10,Z31 Z35 Z40,0.986577777778,0.00308119165549,0.986577777778,0.00308119165549
1e-05,1e-05,1e-05,1e-05,10,Z4 Z8 Z13,0.987155555556,0.00241282228242,0.987155555556,0.00241282228242
1e-05,1e-05,1e-05,1e-05,10,Z9 Z14 Z18,0.986688888889,0.00303483395158,0.986688888889,0.00303483395158
